[LOG 23/04/2020 - 12:29:09] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 12:29:10] Ready!
[LOG 23/04/2020 - 12:31:50] Starting funcs...
[LOG 23/04/2020 - 12:31:50] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 12:31:52] Ready!
[LOG 23/04/2020 - 12:32:01] O Usuário ＦＡＮＴＡＳＭＡ iniciou uma votação contra iPower, motivo: otario
[LOG 23/04/2020 - 12:32:31] Votação contra iPower foi negada. Por 2/3 Votos.
[LOG 23/04/2020 - 15:23:05] Starting funcs...
[LOG 23/04/2020 - 15:23:05] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:23:07] Ready!
[LOG 23/04/2020 - 15:25:05] Starting funcs...
[LOG 23/04/2020 - 15:25:05] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:25:07] Ready!
[LOG 23/04/2020 - 15:33:13] Starting funcs...
[LOG 23/04/2020 - 15:33:13] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:33:15] Ready!
[LOG 23/04/2020 - 15:34:12] ReferenceError: path is not defined
[LOG 23/04/2020 - 15:36:35] Starting funcs...
[LOG 23/04/2020 - 15:36:35] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:36:37] Ready!
[LOG 23/04/2020 - 15:37:41] Starting funcs...
[LOG 23/04/2020 - 15:37:41] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:37:43] Ready!
[LOG 23/04/2020 - 15:38:11] Starting funcs...
[LOG 23/04/2020 - 15:38:11] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:38:13] Ready!
[LOG 23/04/2020 - 15:38:33] Starting funcs...
[LOG 23/04/2020 - 15:38:33] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:38:35] Ready!
[LOG 23/04/2020 - 15:38:52] Starting funcs...
[LOG 23/04/2020 - 15:38:52] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:38:54] Ready!
[LOG 23/04/2020 - 15:39:25] Starting funcs...
[LOG 23/04/2020 - 15:39:25] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:39:27] Ready!
[LOG 23/04/2020 - 15:40:02] Starting funcs...
[LOG 23/04/2020 - 15:40:02] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:40:04] Ready!
[LOG 23/04/2020 - 15:40:25] Starting funcs...
[LOG 23/04/2020 - 15:40:25] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:40:27] Ready!
[LOG 23/04/2020 - 15:40:29] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:40:57] Starting funcs...
[LOG 23/04/2020 - 15:40:57] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:40:58] Ready!
[LOG 23/04/2020 - 15:41:04] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:41:48] Starting funcs...
[LOG 23/04/2020 - 15:41:49] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:41:50] Ready!
[LOG 23/04/2020 - 15:41:54] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:42:08] Starting funcs...
[LOG 23/04/2020 - 15:42:08] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:42:10] Ready!
[LOG 23/04/2020 - 15:42:39] Starting funcs...
[LOG 23/04/2020 - 15:42:39] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:42:41] Ready!
[LOG 23/04/2020 - 15:43:25] Starting funcs...
[LOG 23/04/2020 - 15:43:25] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:43:27] Ready!
[LOG 23/04/2020 - 15:44:53] Starting funcs...
[LOG 23/04/2020 - 15:44:53] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:44:54] Ready!
[LOG 23/04/2020 - 15:44:59] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:45:04] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:45:07] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:46:09] Starting funcs...
[LOG 23/04/2020 - 15:46:09] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:46:11] Ready!
[LOG 23/04/2020 - 15:46:13] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:46:24] Starting funcs...
[LOG 23/04/2020 - 15:46:24] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:46:26] Ready!
[LOG 23/04/2020 - 15:46:29] ReferenceError: resolvePath is not defined
[LOG 23/04/2020 - 15:47:47] Starting funcs...
[LOG 23/04/2020 - 15:47:47] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:47:48] Ready!
[LOG 23/04/2020 - 15:51:36] Starting funcs...
[LOG 23/04/2020 - 15:51:36] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:51:37] Ready!
[LOG 23/04/2020 - 15:51:48] ReferenceError: fs is not defined
[LOG 23/04/2020 - 15:52:08] Starting funcs...
[LOG 23/04/2020 - 15:52:08] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:52:09] Ready!
[LOG 23/04/2020 - 15:53:55] Starting funcs...
[LOG 23/04/2020 - 15:53:55] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:53:57] Ready!
[LOG 23/04/2020 - 15:57:46] Starting funcs...
[LOG 23/04/2020 - 15:57:46] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:57:47] Ready!
[LOG 23/04/2020 - 15:58:36] Starting funcs...
[LOG 23/04/2020 - 15:58:36] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:58:38] Ready!
[LOG 23/04/2020 - 15:59:18] Starting funcs...
[LOG 23/04/2020 - 15:59:18] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 15:59:20] Ready!
[LOG 23/04/2020 - 16:03:37] Starting funcs...
[LOG 23/04/2020 - 16:03:37] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:03:39] Ready!
[LOG 23/04/2020 - 16:03:44] O Usuário João tentou executar uma votação contra MeloSkywalker sem motivo de banimento.
[LOG 23/04/2020 - 16:03:51] O Usuário João tentou executar uma votação contra MeloSkywalker sem motivo de banimento.
[LOG 23/04/2020 - 16:04:06] O Usuário João iniciou uma votação contra MeloSkywalker, motivo: motivo
[LOG 23/04/2020 - 16:04:36] Votação contra MeloSkywalker foi negada. Por 4/5 Votos.
[LOG 23/04/2020 - 16:15:06] Starting funcs...
[LOG 23/04/2020 - 16:15:06] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:15:08] Ready!
[LOG 23/04/2020 - 16:15:20] ReferenceError: motivocheck is not defined
[LOG 23/04/2020 - 16:15:52] Starting funcs...
[LOG 23/04/2020 - 16:15:52] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:15:54] Ready!
[LOG 23/04/2020 - 16:16:23] TypeError: bot.fetchUser is not a function
[LOG 23/04/2020 - 16:17:33] Starting funcs...
[LOG 23/04/2020 - 16:17:33] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:17:34] Ready!
[LOG 23/04/2020 - 16:18:01] Starting funcs...
[LOG 23/04/2020 - 16:18:01] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:18:03] Ready!
[LOG 23/04/2020 - 16:19:55] Starting funcs...
[LOG 23/04/2020 - 16:19:55] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:19:57] Ready!
[LOG 23/04/2020 - 16:20:59] Starting funcs...
[LOG 23/04/2020 - 16:20:59] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:21:00] Ready!
[LOG 23/04/2020 - 16:21:27] Starting funcs...
[LOG 23/04/2020 - 16:21:27] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:21:29] Ready!
[LOG 23/04/2020 - 16:21:54] Starting funcs...
[LOG 23/04/2020 - 16:21:54] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:21:55] Ready!
[LOG 23/04/2020 - 16:22:51] Starting funcs...
[LOG 23/04/2020 - 16:22:51] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:22:52] Ready!
[LOG 23/04/2020 - 16:23:44] TypeError: bot.fetchUser is not a function
[LOG 23/04/2020 - 16:24:20] Starting funcs...
[LOG 23/04/2020 - 16:24:20] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:24:22] Ready!
[LOG 23/04/2020 - 16:24:48] Starting funcs...
[LOG 23/04/2020 - 16:24:48] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:24:50] Ready!
[LOG 23/04/2020 - 16:25:53] Starting funcs...
[LOG 23/04/2020 - 16:25:53] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:25:55] Ready!
[LOG 23/04/2020 - 16:26:15] Starting funcs...
[LOG 23/04/2020 - 16:26:15] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:26:16] Ready!
[LOG 23/04/2020 - 16:26:56] Starting funcs...
[LOG 23/04/2020 - 16:26:56] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:26:58] Ready!
[LOG 23/04/2020 - 16:28:00] Starting funcs...
[LOG 23/04/2020 - 16:28:00] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:28:02] Ready!
[LOG 23/04/2020 - 16:40:46] Starting funcs...
[LOG 23/04/2020 - 16:40:46] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:40:48] Ready!
[LOG 23/04/2020 - 16:57:42] Starting funcs...
[LOG 23/04/2020 - 16:57:42] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 16:57:44] Ready!
[LOG 23/04/2020 - 22:41:08] Starting funcs...
[LOG 23/04/2020 - 22:41:08] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 22:41:10] Ready!
[LOG 23/04/2020 - 22:45:40] 522456632098160652
[LOG 23/04/2020 - 22:45:40] undefined
[LOG 23/04/2020 - 22:46:36] Starting funcs...
[LOG 23/04/2020 - 22:46:36] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 22:46:40] Ready!
[LOG 23/04/2020 - 22:53:48] Starting funcs...
[LOG 23/04/2020 - 22:53:48] Attempt to log-in bot credentials...
[LOG 23/04/2020 - 22:53:50] Ready!
